query,gold_intent,rank,historical_customer,historical_support,similarity,intent_compatibility,combined_score
<USER> little bit disappointing for those who can’t pay with credit cards only with iTunes/google play cards.,BILLING_PAYMENT,1,3 months of premium is just rm2. play music offline wherever you go. https://t.co/nr8m1viwk4 @115888 only credit card??,@116383 hey! the cavalry's here. can you dm us your account's username or email address? we'll take a look under the hood /js https://t.co/ldfdzrinat,0.2328855831116485,0.0,0.17466418733373637
<USER> little bit disappointing for those who can’t pay with credit cards only with iTunes/google play cards.,BILLING_PAYMENT,2,"@116380 hey guys, i tried to update my payment method and add my aussie visa credit card but it tell me that the card is for a ""non-spotify country""? i'm trying to migrate my account from france to australia since i live here now and i can't do that unless i use an aussie card @116381 hey hey! thanks for reaching out! @spotifycares, could you help out with pascal's payment update?",@116380 @116381 hey pazcal! could you send us a dm with your account's email address? we'll take a look backstage /mj https://t.co/ldfdzrinat,0.15765427628265302,0.125,0.14949070721198976
<USER> little bit disappointing for those who can’t pay with credit cards only with iTunes/google play cards.,BILLING_PAYMENT,3,@spotifycares can't access my account. annoyed that i have to tweet to get tech support for a service i pay for 😡,@117525 hey alex! can you dm us your account's email address or username? we'll take a look backstage /rh https://t.co/ldfdzrinat,0.19234565882173488,0.0,0.14425924411630114
<USER> I am in UK,CONTENT_AVAILABILITY,1,@spotifycares added! - india 😊👍🏻 @spotifycares shout! be in india soon ..,"@117529 hey! we're launching in new countries as often as possible. be sure to add your email at https://t.co/x8dvsx9qgm /cb @117529 awesome! fingers crossed we'll be available in india soon. if there's anything else, just give us a shout /rh @117529 we hear you. rest assured, your feedback will be passed on to the right folks /nq",0.2780905933245719,0.0,0.20856794499342896
<USER> I am in UK,CONTENT_AVAILABILITY,2,"@116130 why are nena's releases between 2002 and 2012 all missing, yet everything else from 1982 - 2017 is there? #sadness #emptyplaylist @spotifycares made in germany, du bist gut, cover me and 20 jahre (this one mostly). because these are missing, a few compilations have greyed out tracks","@116129 hi liam! could you let us know the tracks/albums you're looking for? we'll take a look /rh @116129 2: spotify content here: https://t.co/0i8gpimuda. if you have anything else in mind, we're just a tweet away /rh",0.07587883601157486,0.2857142857142857,0.12833769843725257
<USER> I am in UK,CONTENT_AVAILABILITY,3,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.16775440783570936,0.0,0.125815805876782
<USER> HI there - still getting the same message!,APP_TECHNICAL,1,@spotifycares is there an email i can message? ive been trying to buy premuim for a few days but i keep getting the card bad day error.,"@117444 hey, we can help here on twitter! could you send us a dm with your account's email address? we'll take a look backstage /ch https://t.co/ldfdzrinat",0.34756173908682625,0.125,0.2919213043151197
<USER> HI there - still getting the same message!,APP_TECHNICAL,2,@115888 the app is killing #phone #battery fixing this problem? how is this okay. i guess you are getting the money without any complaints,"@116387 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb",0.15038149218951682,0.125,0.14403611914213763
<USER> HI there - still getting the same message!,APP_TECHNICAL,3,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.10794620973476923,0.25,0.14345965730107693
"<USER> apparently it’s gone, there was something to flag in Users & Groups ➔ Login Items. Thanks!",APP_TECHNICAL,1,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.26458886947288424,0.25,0.2609416521046632
"<USER> apparently it’s gone, there was something to flag in Users & Groups ➔ Login Items. Thanks!",APP_TECHNICAL,2,@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s,"@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb",0.1802294331954594,0.25,0.19767207489659455
"<USER> apparently it’s gone, there was something to flag in Users & Groups ➔ Login Items. Thanks!",APP_TECHNICAL,3,"@115888 this layout looks nice, but really isn’t friendly to left handed users.. my thumb isn’t long enough to hit play! https://t.co/f0mpzfgvcv","@116388 hey! we hear you 🎧 rest assured, your feedback will be passed on to the right folks /rh",0.21176014761393558,0.0,0.15882011071045168
"<USER> Apple Music's limit is 100,000 songs. I would've understood if your response was that it's not economically feasible but it seems you lied",FEATURE_REQUEST,1,"@spotifycares add lyrics to all songs on ur app pls, apple music can do it u can too","@117452 hey! if you’re premium, you can connect your spotify account to the musixmatch mobile app to enjoy lyrics: https://t.co/scvbrh6mhl /js",0.35351603186548003,0.14285714285714285,0.30085130961339573
"<USER> Apple Music's limit is 100,000 songs. I would've understood if your response was that it's not economically feasible but it seems you lied",FEATURE_REQUEST,2,"@spotifycares why is this album on spotify if it's not playable? it would be super if was available, this is #2ne1 playlist would be complete if it had all the songs from their first mini album https://t.co/ndn2hbtdfl @spotifycares i doubt it :/ but thank you for replying!","@116384 hey there! sometimes content gets temporarily removed because of licensing changes. hopefully we'll have them available again soon /mt @116384 you're welcome. not to worry, we'll pass on your feedback to the right team. if you ever need us again, just say the word. we're always here for you /mt",0.33173104917900814,0.0,0.2487982868842561
"<USER> Apple Music's limit is 100,000 songs. I would've understood if your response was that it's not economically feasible but it seems you lied",FEATURE_REQUEST,3,"@spotifycares why is this album on spotify if it's not playable? it would be super if was available, this is #2ne1 playlist would be complete if it had all the songs from their first mini album https://t.co/ndn2hbtdfl",@116384 hey there! sometimes content gets temporarily removed because of licensing changes. hopefully we'll have them available again soon /mt,0.3101642257946549,0.0,0.2326231693459912
